# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
59 580 6343 -1.84887e-05 4.39917e-05 1.8475e-05
60 590 6342 -1.8896e-05 4.15842e-05 1.93738e-05
61 600 6341 -1.9256e-05 4.20534e-05 1.9847e-05
62 610 6340 -2.17965e-05 4.49327e-05 2.00783e-05
63 620 6339 -2.65e-05 4.74461e-05 2.17358e-05
64 630 6338 -3.18411e-05 4.78443e-05 2.61124e-05
65 640 6337 -3.61961e-05 4.69374e-05 3.24365e-05
66 650 6336 -3.8429e-05 4.63129e-05 3.82888e-05
67 660 6335 -3.84008e-05 4.66626e-05 4.20131e-05
68 670 6334 -3.70559e-05 4.80567e-05 4.38129e-05
69 680 6333 -3.54039e-05 5.03164e-05 4.42226e-05
70 690 6332 -3.38375e-05 5.28956e-05 4.28623e-05
71 700 6331 -3.26108e-05 5.51926e-05 3.91803e-05
72 710 6330 -3.17246e-05 5.64339e-05 3.39558e-05
73 720 6329 -3.07756e-05 5.55101e-05 2.92189e-05
74 730 6328 -2.98988e-05 5.23141e-05 2.63318e-05
75 740 6327 -2.99268e-05 4.84714e-05 2.46146e-05
76 750 6326 -3.15219e-05 4.58358e-05 2.23589e-05
77 760 6325 -3.40913e-05 4.4887e-05 1.8748e-05
78 770 6324 -3.60565e-05 4.5158e-05 1.43723e-05
79 780 6323 -3.66536e-05 4.62541e-05 1.0041e-05
80 790 6322 -3.67468e-05 4.76741e-05 5.90806e-06
81 800 6321 -3.7336e-05 4.84026e-05 1.5322e-06
82 810 6320 -3.78502e-05 4.76341e-05 -3.10177e-06
83 820 6319 -3.66835e-05 4.58569e-05 -7.29924e-06
84 830 6318 -3.31368e-05 4.42637e-05 -1.06923e-05
85 840 6317 -2.83835e-05 4.31097e-05 -1.27875e-05
86 850 6316 -2.45059e-05 4.16763e-05 -1.23081e-05
87 860 6315 -2.29005e-05 3.98562e-05 -9.12423e-06
88 870 6314 -2.31541e-05 3.88386e-05 -5.4614e-06
89 880 6313 -2.37354e-05 3.93233e-05 -3.59557e-06
90 890 6312 -2.34007e-05 3.96974e-05 -3.67879e-06
91 900 6311 -2.14309e-05 3.82092e-05 -4.59179e-06
92 910 6310 -1.8073e-05 3.62916e-05 -5.45968e-06
93 920 6309 -1.4286e-05 3.71727e-05 -5.45379e-06
94 930 6308 -1.0135e-05 4.15272e-05 -4.38148e-06
95 940 6307 -4.7674e-06 4.70548e-05 -3.62749e-06
96 950 6306 1.94166e-06 5.14913e-05 -4.39169e-06
97 960 6305 8.92137e-06 5.38829e-05 -5.58721e-06
98 970 6304 1.52128e-05 5.40462e-05 -5.0324e-06
99 980 6303 2.10434e-05 5.25346e-05 -2.54289e-06
100 990 6302 2.67441e-05 5.0552e-05 -3.85169e-07
101 1000 6301 3.10891e-05 4.91509e-05 -6.52587e-07
102 1010 6300 3.2709e-05 4.84164e-05 -3.00227e-06
103 1020 6299 3.2527e-05 4.78093e-05 -4.96974e-06
104 1030 6298 3.31896e-05 4.70228e-05 -4.3444e-06
105 1040 6297 3.5777e-05 4.59776e-05 -1.39555e-06
106 1050 6296 3.77541e-05 4.45441e-05 1.66067e-06
107 1060 6295 3.59714e-05 4.25244e-05 3.40259e-06
108 1070 6294 3.0751e-05 3.96484e-05 3.77321e-06
109 1080 6293 2.51633e-05 3.57764e-05 2.57852e-06
110 1090 6292 2.17497e-05 3.1317e-05 4.37435e-08
111 1100 6291 2.07149e-05 2.75124e-05 -1.94818e-06
112 1110 6290 2.02923e-05 2.56496e-05 -2.20182e-06
113 1120 6289 1.84838e-05 2.54276e-05 -2.57633e-06
114 1130 6288 1.49927e-05 2.49717e-05 -5.55691e-06
115 1140 6287 1.15588e-05 2.29538e-05 -1.03792e-05
116 1150 6286 9.78177e-06 1.98061e-05 -1.3779e-05
117 1160 6285 9.39924e-06 1.69992e-05 -1.45966e-05
118 1170 6284 1.0033e-05 1.54295e-05 -1.49269e-05
119 1180 6283 1.24712e-05 1.4847e-05 -1.63386e-05
120 1190 6282 1.67529e-05 1.4553e-05 -1.78321e-05
121 1200 6281 2.15303e-05 1.36011e-05 -1.79366e-05
122 1210 6280 2.60554e-05 1.11816e-05 -1.66733e-05
123 1220 6279 3.06017e-05 7.92905e-06 -1.49757e-05
124 1230 6278 3.4891e-05 5.56383e-06 -1.38002e-05
125 1240 6277 3.85801e-05 4.73489e-06 -1.38543e-05
126 1250 6276 4.25243e-05 4.77155e-06 -1.49862e-05
127 1260 6275 4.76195e-05 4.57747e-06 -1.59575e-05
128 1270 6274 5.31613e-05 2.8525e-06 -1.52964e-05
129 1280 6273 5.75555e-05 -9.43766e-07 -1.28845e-05
130 1290 6272 5.99576e-05 -6.16596e-06 -1.07399e-05
131 1300 6271 6.08688e-05 -1.24194e-05 -1.16274e-05
132 1310 6270 6.10268e-05 -1.97604e-05 -1.60499e-05
133 1320 6269 6.06164e-05 -2.71009e-05 -2.10157e-05
134 1330 6268 6.00347e-05 -3.24391e-05 -2.29148e-05
135 1340 6267 6.01569e-05 -3.49514e-05 -2.141e-05
136 1350 6266 6.15965e-05 -3.56447e-05 -1.93337e-05
137 1360 6265 6.38437e-05 -3.59679e-05 -1.89855e-05
138 1370 6264 6.50433e-05 -3.61309e-05 -1.99842e-05
139 1380 6263 6.37142e-05 -3.49358e-05 -2.06617e-05
140 1390 6262 6.08763e-05 -3.13624e-05 -2.0253e-05
141 1400 6261 5.95917e-05 -2.65645e-05 -1.93642e-05
142 1410 6260 6.2404e-05 -2.34908e-05 -1.8564e-05
143 1420 6259 6.92906e-05 -2.39213e-05 -1.78322e-05
144 1430 6258 7.78979e-05 -2.64579e-05 -1.71917e-05
145 1440 6257 8.55438e-05 -2.77927e-05 -1.70588e-05
146 1450 6256 9.06946e-05 -2.61175e-05 -1.74213e-05
147 1460 6255 9.33846e-05 -2.26904e-05 -1.72882e-05
148 1470 6254 9.49721e-05 -1.99146e-05 -1.58875e-05
149 1480 6253 9.71617e-05 -1.92311e-05 -1.39638e-05
150 1490 6252 0.000100416 -2.0606e-05 -1.29588e-05
151 1500 6251 0.00010321 -2.27282e-05 -1.27884e-05
152 1510 6250 0.000103739 -2.42298e-05 -1.18257e-05
153 1520 6249 0.000102141 -2.50721e-05 -9.16933e-06
154 1530 6248 0.000100155 -2.61628e-05 -5.26358e-06
155 1540 6247 9.87563e-05 -2.78846e-05 -6.83748e-08
156 1550 6246 9.71101e-05 -3.00368e-05 7.58335e-06
157 1560 6245 9.40733e-05 -3.27981e-05 1.78928e-05
158 1570 6244 9.04507e-05 -3.62725e-05 2.90446e-05
159 1580 6243 8.81697e-05 -3.93401e-05 3.87909e-05
160 1590 6242 8.70442e-05 -4.04754e-05 4.55239e-05
161 1600 6241 8.45251e-05 -3.92954e-05 4.8336e-05
162 1610 6240 7.94128e-05 -3.62694e-05 4.82496e-05
163 1620 6239 7.3996e-05 -3.1769e-05 4.83096e-05
164 1630 6238 7.08856e-05 -2.61384e-05 5.03295e-05
165 1640 6237 6.96643e-05 -2.04282e-05 5.2921e-05
166 1650 6236 6.81006e-05 -1.57701e-05 5.38294e-05
167 1660 6235 6.49265e-05 -1.20806e-05 5.26281e-05
168 1670 6234 6.10049e-05 -8.55702e-06 5.01373e-05
169 1680 6233 5.79027e-05 -5.47703e-06 4.68118e-05
170 1690 6232 5.51305e-05 -4.98358e-06 4.34218e-05
171 1700 6231 5.06941e-05 -8.41507e-06 4.18324e-05
172 1710 6230 4.40081e-05 -1.32485e-05 4.33632e-05
173 1720 6229 3.67335e-05 -1.51404e-05 4.70177e-05
174 1730 6228 3.12507e-05 -1.30705e-05 5.03443e-05
175 1740 6227 2.90922e-05 -1.02736e-05 5.18868e-05
176 1750 6226 2.9298e-05 -9.76039e-06 5.19784e-05
177 1760 6225 2.87615e-05 -1.12568e-05 5.11937e-05
178 1770 6224 2.55735e-05 -1.33743e-05 4.97526e-05
179 1780 6223 2.07538e-05 -1.55885e-05 4.82675e-05
180 1790 6222 1.65503e-05 -1.71876e-05 4.73e-05
181 1800 6221 1.42876e-05 -1.71147e-05 4.66966e-05
182 1810 6220 1.37541e-05 -1.57669e-05 4.56479e-05
183 1820 6219 1.42273e-05 -1.51869e-05 4.34615e-05
184 1830 6218 1.57765e-05 -1.63303e-05 4.09658e-05
185 1840 6217 1.88061e-05 -1.78137e-05 4.0059e-05
186 1850 6216 2.22997e-05 -1.8326e-05 4.09046e-05
187 1860 6215 2.44637e-05 -1.82965e-05 4.12913e-05
188 1870 6214 2.49685e-05 -1.84402e-05 3.99547e-05
189 1880 6213 2.51149e-05 -1.85186e-05 3.82644e-05
190 1890 6212 2.57907e-05 -1.82943e-05 3.74484e-05
191 1900 6211 2.63895e-05 -1.83563e-05 3.66965e-05
192 1910 6210 2.60342e-05 -1.90326e-05 3.50294e-05
193 1920 6209 2.46988e-05 -1.98719e-05 3.29253e-05
194 1930 6208 2.294e-05 -2.11158e-05 3.15955e-05
195 1940 6207 2.17379e-05 -2.38362e-05 3.14456e-05
196 1950 6206 2.22219e-05 -2.82555e-05 3.13686e-05
197 1960 6205 2.41915e-05 -3.33586e-05 2.9854e-05
198 1970 6204 2.53956e-05 -3.78458e-05 2.69168e-05
199 1980 6203 2.3454e-05 -4.07885e-05 2.38636e-05
200 1990 6202 1.87627e-05 -4.19189e-05 2.1293e-05
66000 200
1 0 6601 0.000732166 0.000717081 0.000691923
2 10 6600 0.000686721 0.000672779 0.00064662
3 20 6599 0.000589307 0.00057742 0.000549186
4 30 6598 0.000503994 0.000493382 0.000463514
5 40 6597 0.000453054 0.00044292 0.000411697
6 50 6596 0.000419038 0.000409886 0.000376967
7 60 6595 0.000382673 0.000374887 0.000340696
8 70 6594 0.000342541 0.000334409 0.000300063
9 80 6593 0.000307359 0.000295524 0.000261212
10 90 6592 0.00028144 0.000263759 0.000228411
11 100 6591 0.000261267 0.000238624 0.000201918
12 110 6590 0.000241829 0.000216607 0.000180542
13 120 6589 0.000222128 0.000195588 0.000162697
14 130 6588 0.000204691 0.00017604 0.000146823
15 140 6587 0.000191041 0.000159221 0.000132786
16 150 6586 0.000179321 0.000145548 0.000121937
17 160 6585 0.000166851 0.000134506 0.000114782
18 170 6584 0.00015333 0.000125185 0.000109749
19 180 6583 0.00014099 0.000116789 0.000104937
20 190 6582 0.000131821 0.000108868 9.9982e-05
21 200 6581 0.000125178 0.00010076 9.58436e-05
22 210 6580 0.000118894 9.14417e-05 9.31451e-05
23 220 6579 0.000111999 8.13797e-05 9.13014e-05
24 230 6578 0.000105427 7.34353e-05 8.94413e-05
25 240 6577 0.000100387 6.96546e-05 8.72418e-05
26 250 6576 9.68219e-05 6.83642e-05 8.40823e-05
27 260 6575 9.36043e-05 6.63048e-05 7.91517e-05
28 270 6574 8.99616e-05 6.2211e-05 7.35587e-05
29 280 6573 8.63827e-05 5.71896e-05 6.97794e-05
30 290 6572 8.40239e-05 5.27606e-05 6.82738e-05
31 300 6571 8.35136e-05 4.94518e-05 6.70035e-05
32 310 6570 8.44847e-05 4.67551e-05 6.46241e-05
33 320 6569 8.57762e-05 4.42711e-05 6.2061e-05
34 330 6568 8.62583e-05 4.22705e-05 6.01137e-05
35 340 6567 8.5841e-05 4.11901e-05 5.78753e-05
36 350 6566 8.47699e-05 4.13956e-05 5.43526e-05
37 360 6565 8.2763e-05 4.34036e-05 4.94826e-05
38 370 6564 7.95686e-05 4.76166e-05 4.3836e-05
39 380 6563 7.57459e-05 5.32081e-05 3.83379e-05
40 390 6562 7.21884e-05 5.79665e-05 3.38924e-05
41 400 6561 6.89668e-05 5.99633e-05 3.09909e-05
42 410 6560 6.5561e-05 5.8974e-05 2.96876e-05
43 420 6559 6.1995e-05 5.62194e-05 2.96381e-05
44 430 6558 5.88409e-05 5.28943e-05 2.98615e-05
45 440 6557 5.61047e-05 4.97646e-05 2.96272e-05
46 450 6556 5.29646e-05 4.76004e-05 2.96085e-05
47 460 6555 4.84996e-05 4.68671e-05 3.06833e-05
48 470 6554 4.26384e-05 4.70177e-05 3.22312e-05
49 480 6553 3.66514e-05 4.69747e-05 3.2743e-05
50 490 6552 3.17161e-05 4.66493e-05 3.11816e-05
51 500 6551 2.76288e-05 4.68095e-05 2.71408e-05
52 510 6550 2.38696e-05 4.7127e-05 2.11794e-05
53 520 6549 2.0388e-05 4.61232e-05 1.56938e-05
54 530 6548 1.63282e-05 4.38072e-05 1.36942e-05
55 540 6547 9.85681e-06 4.26565e-05 1.5602e-05
56 550 6546 7.08871e-07 4.44655e-05 1.84363e-05
57 560 6545 -9.08385e-06 4.7518e-05 1.94096e-05
58 570 6544 -1.68827e-05 4.82719e-05 1.91654e-05
59 580 6543 -2.10077e-05 4.57087e-05 1.96962e-05
60 590 6542 -2.21426e-05 4.28408e-05 2.10393e-05
61 600 6541 -2.30983e-05 4.29633e-05 2.18661e-05
62 610 6540 -2.62013e-05 4.59137e-05 2.20459e-05
63 620 6539 -3.1425e-05 4.8916e-05 2.32857e-05
64 630 6538 -3.70891e-05 4.99287e-05 2.7278e-05
65 640 6537 -4.14946e-05 4.94733e-05 3.35333e-05
66 650 6536 -4.36589e-05 4.90088e-05 3.95741e-05
67 660 6535 -4.37524e-05 4.92012e-05 4.35456e-05
68 670 6534 -4.29857e-05 5.0137e-05 4.55477e-05
69 680 6533 -4.23687e-05 5.16904e-05 4.60862e-05
70 690 6532 -4.19087e-05 5.34836e-05 4.47152e-05
71 700 6531 -4.13132e-05 5.51963e-05 4.09208e-05
72 710 6530 -4.04042e-05 5.62192e-05 3.55317e-05
73 720 6529 -3.90737e-05 5.53526e-05 3.05425e-05
74 730 6528 -3.76937e-05 5.22823e-05 2.73554e-05
75 740 6527 -3.69778e-05 4.85287e-05 2.54912e-05
76 750 6526 -3.74985e-05 4.59972e-05 2.34265e-05
77 760 6525 -3.89794e-05 4.51942e-05 2.02712e-05
78 770 6524 -4.03862e-05 4.55235e-05 1.62746e-05
79 780 6523 -4.12054e-05 4.65563e-05 1.1912e-05
80 790 6522 -4.19815e-05 4.79241e-05 7.38852e-06
81 800 6521 -4.31369e-05 4.8707e-05 2.57383e-06
82 810 6520 -4.39035e-05 4.8008e-05 -2.42593e-06
83 820 6519 -4.30644e-05 4.6059e-05 -7.03852e-06
84 830 6518 -4.03425e-05 4.38716e-05 -1.08932e-05
85 840 6517 -3.67006e-05 4.1912e-05 -1.3299e-05
86 850 6516 -3.35259e-05 3.98514e-05 -1.29613e-05
87 860 6515 -3.18057e-05 3.76524e-05 -9.9906e-06
88 870 6514 -3.13296e-05 3.63211e-05 -6.59574e-06
89 880 6513 -3.10387e-05 3.65186e-05 -4.65133e-06
90 890 6512 -3.00788e-05 3.6779e-05 -4.14724e-06
91 900 6511 -2.78781e-05 3.54665e-05 -4.35074e-06
92 910 6510 -2.44293e-05 3.38806e-05 -4.83308e-06
93 920 6509 -2.01806e-05 3.48699e-05 -4.84183e-06
94 930 6508 -1.50241e-05 3.89177e-05 -4.0821e-06
95 940 6507 -8.58863e-06 4.39014e-05 -3.91834e-06
96 950 6506 -1.38855e-06 4.78568e-05 -5.52379e-06
97 960 6505 5.40517e-06 4.99364e-05 -7.61338e-06
98 970 6504 1.13574e-05 4.98776e-05 -7.79434e-06
99 980 6503 1.72657e-05 4.82862e-05 -5.80422e-06
100 990 6502 2.34645e-05 4.67141e-05 -3.92141e-06
101 1000 6501 2.82053e-05 4.64084e-05 -4.17878e-06
102 1010 6500 2.96388e-05 4.70402e-05 -6.15139e-06
103 1020 6499 2.86571e-05 4.73298e-05 -7.55324e-06
104 1030 6498 2.82668e-05 4.66387e-05 -6.62178e-06
105 1040 6497 2.99259e-05 4.52949e-05 -3.76527e-06
106 1050 6496 3.1226e-05 4.36675e-05 -8.70088e-07
107 1060 6495 2.9032e-05 4.14871e-05 8.83616e-07
108 1070 6494 2.38012e-05 3.8057e-05 1.36255e-06
109 1080 6493 1.88032e-05 3.31963e-05 3.25863e-07
110 1090 6492 1.65465e-05 2.78538e-05 -1.9148e-06
111 1100 6491 1.68945e-05 2.38077e-05 -3.55883e-06
112 1110 6490 1.76827e-05 2.23103e-05 -3.66276e-06
113 1120 6489 1.675e-05 2.26494e-05 -4.07824e-06
114 1130 6488 1.39239e-05 2.26822e-05 -6.88626e-06
115 1140 6487 1.10997e-05 2.1108e-05 -1.10991e-05
116 1150 6486 9.79873e-06 1.84989e-05 -1.38441e-05
117 1160 6485 9.49608e-06 1.63328e-05 -1.4512e-05
118 1170 6484 9.6785e-06 1.5365e-05 -1.51422e-05
119 1180 6483 1.14207e-05 1.52592e-05 -1.67582e-05
120 1190 6482 1.53528e-05 1.53934e-05 -1.81549e-05
121 1200 6481 2.03575e-05 1.49176e-05 -1.8139e-05
122 1210 6480 2.52422e-05 1.29071e-05 -1.69079e-05
123 1220 6479 2.97718e-05 9.63688e-06 -1.52706e-05
124 1230 6478 3.37286e-05 6.60811e-06 -1.40548e-05
125 1240 6477 3.71754e-05 4.79324e-06 -1.39784e-05
126 1250 6476 4.11655e-05 3.99338e-06 -1.49549e-05
127 1260 6475 4.65068e-05 3.1608e-06 -1.58312e-05
128 1270 6474 5.23496e-05 6.96676e-07 -1.52827e-05
129 1280 6473 5.70943e-05 -4.12119e-06 -1.33087e-05
130 1290 6472 6.00331e-05 -1.03763e-05 -1.18059e-05
131 1300 6471 6.16691e-05 -1.71311e-05 -1.3206e-05
132 1310 6470 6.2451e-05 -2.42027e-05 -1.78339e-05
133 1320 6469 6.22877e-05 -3.09861e-05 -2.28389e-05
134 1330 6468 6.16983e-05 -3.62028e-05 -2.48214e-05
135 1340 6467 6.18998e-05 -3.91381e-05 -2.33979e-05
136 1350 6466 6.35609e-05 -4.0296e-05 -2.12408e-05
137 1360 6465 6.58613e-05 -4.06812e-05 -2.07972e-05
138 1370 6464 6.67005e-05 -4.05507e-05 -2.19647e-05
139 1380 6463 6.46593e-05 -3.899e-05 -2.29658e-05
140 1390 6462 6.10556e-05 -3.51061e-05 -2.2726e-05
141 1400 6461 5.9325e-05 -2.99486e-05 -2.18402e-05
142 1410 6460 6.21724e-05 -2.63354e-05 -2.10305e-05
143 1420 6459 6.9309e-05 -2.6081e-05 -2.01575e-05
144 1430 6458 7.79093e-05 -2.80129e-05 -1.89522e-05
145 1440 6457 8.51075e-05 -2.90892e-05 -1.77776e-05
146 1450 6456 8.96406e-05 -2.7655e-05 -1.69678e-05
147 1460 6455 9.1984e-05 -2.49742e-05 -1.59103e-05
148 1470 6454 9.36725e-05 -2.3239e-05 -1.40083e-05
149 1480 6453 9.61274e-05 -2.35871e-05 -1.1952e-05
150 1490 6452 9.94342e-05 -2.57103e-05 -1.09925e-05
151 1500 6451 0.000102072 -2.80311e-05 -1.08357e-05
152 1510 6450 0.000102568 -2.91541e-05 -9.78605e-06
153 1520 6449 0.000101317 -2.9298e-05 -7.16259e-06
154 1530 6448 9.99513e-05 -2.96765e-05 -3.71331e-06
155 1540 6447 9.91137e-05 -3.07657e-05 5.84047e-07
156 1550 6446 9.78793e-05 -3.21514e-05 7.2341e-06
157 1560 6445 9.53541e-05 -3.37381e-05 1.68127e-05
158 1570 6444 9.24362e-05 -3.57846e-05 2.75103e-05
159 1580 6443 9.06696e-05 -3.7728e-05 3.66937e-05
160 1590 6442 8.94255e-05 -3.84411e-05 4.25105e-05
161 1600 6441 8.62635e-05 -3.74692e-05 4.43716e-05
162 1610 6440 8.05478e-05 -3.48783e-05 4.37553e-05
163 1620 6439 7.49951e-05 -3.07385e-05 4.37407e-05
164 1630 6438 7.22652e-05 -2.54067e-05 4.58607e-05
165 1640 6437 7.16748e-05 -2.01483e-05 4.84212e-05
166 1650 6436 7.06169e-05 -1.61949e-05 4.90994e-05
167 1660 6435 6.76414e-05 -1.33602e-05 4.76602e-05
168 1670 6434 6.3749e-05 -1.05902e-05 4.5113e-05
169 1680 6433 6.07506e-05 -8.06172e-06 4.19802e-05
170 1690 6432 5.82038e-05 -7.99588e-06 3.89206e-05
171 1700 6431 5.39126e-05 -1.1787e-05 3.74958e-05
172 1710 6430 4.71289e-05 -1.69628e-05 3.86588e-05
173 1720 6429 3.95976e-05 -1.93223e-05 4.13399e-05
174 1730 6428 3.39056e-05 -1.78735e-05 4.35174e-05
175 1740 6427 3.17726e-05 -1.55578e-05 4.43603e-05
176 1750 6426 3.23257e-05 -1.49345e-05 4.45156e-05
177 1760 6425 3.23152e-05 -1.55314e-05 4.43705e-05
178 1770 6424 2.95162e-05 -1.62075e-05 4.39064e-05
179 1780 6423 2.474e-05 -1.69976e-05 4.37224e-05
180 1790 6422 2.03101e-05 -1.76697e-05 4.43987e-05
181 1800 6421 1.77696e-05 -1.72155e-05 4.55256e-05
182 1810 6420 1.69608e-05 -1.57066e-05 4.59927e-05
183 1820 6419 1.70155e-05 -1.48792e-05 4.49837e-05
184 1830 6418 1.79456e-05 -1.57918e-05 4.33476e-05
185 1840 6417 2.03582e-05 -1.7506e-05 4.29331e-05
186 1850 6416 2.36402e-05 -1.8895e-05 4.38366e-05
187 1860 6415 2.63097e-05 -2.00431e-05 4.39089e-05
188 1870 6414 2.79369e-05 -2.11765e-05 4.18992e-05
189 1880 6413 2.93743e-05 -2.18446e-05 3.91278e-05
190 1890 6412 3.11655e-05 -2.19238e-05 3.69695e-05
191 1900 6411 3.26606e-05 -2.21615e-05 3.49616e-05
192 1910 6410 3.2986e-05 -2.28414e-05 3.22918e-05
193 1920 6409 3.20254e-05 -2.33207e-05 2.93559e-05
194 1930 6408 3.0321e-05 -2.3747e-05 2.73091e-05
195 1940 6407 2.89842e-05 -2.53834e-05 2.66464e-05
196 1950 6406 2.93021e-05 -2.88152e-05 2.6366e-05
197 1960 6405 3.12e-05 -3.3266e-05 2.49182e-05
198 1970 6404 3.24834e-05 -3.74047e-05 2.21517e-05
199 1980 6403 3.07565e-05 -4.01919e-05 1.92421e-05
200 1990 6402 2.64591e-05 -4.12924e-05 1.67779e-05
68000 200
1 0 6801 0.000729058 0.00072074 0.000687103
2 10 6800 0.000683299 0.000676254 0.000641746
3 20 6799 0.000585091 0.000580306 0.000544092
4 30 6798 0.000498802 0.000495003 0.000458017
5 40 6797 0.000447174 0.000442688 0.000405883
6 50 6796 0.000413057 0.000407576 0.000371244
7 60 6795 0.000377055 0.00037078 0.000335436
8 70 6794 0.000337366 0.000329102 0.000295324
9 80 6793 0.000302466 0.000289495 0.00025682
10 90 6792 0.000276649 0.000257154 0.000224209
11 100 6791 0.000256462 0.000231488 0.000197881
12 110 6790 0.000237023 0.000209174 0.000176822
13 120 6789 0.000217474 0.000188182 0.000159674
14 130 6788 0.000200314 0.00016882 0.000144963
15 140 6787 0.000186879 0.000152112 0.000132208
16 150 6786 0.00017511 0.00013847 0.000122111
17 160 6785 0.000162234 0.000127568 0.000114706
18 170 6784 0.000148073 0.000118658 0.000108529
19 180 6783 0.00013519 0.000110865 0.000102346
20 190 6782 0.000125844 0.000103499 9.65565e-05
21 200 6781 0.000119406 9.58156e-05 9.23415e-05
22 210 6780 0.000113586 8.69744e-05 8.9927e-05
23 220 6779 0.000107284 7.75933e-05 8.82655e-05
24 230 6778 0.000101363 7.04343e-05 8.62851e-05
25 240 6777 9.70431e-05 6.7365e-05 8.36493e-05
26 250 6776 9.42342e-05 6.67246e-05 7.99103e-05
27 260 6775 9.15834e-05 6.52263e-05 7.45386e-05
28 270 6774 8.8094e-05 6.15095e-05 6.88295e-05
29 280 6773 8.43322e-05 5.66796e-05 6.52927e-05
30 290 6772 8.17661e-05 5.23389e-05 6.43024e-05
31 300 6771 8.12703e-05 4.90307e-05 6.35732e-05
32 310 6770 8.24776e-05 4.62428e-05 6.13288e-05
33 320 6769 8.39724e-05 4.36242e-05 5.8294e-05
34 330 6768 8.43687e-05 4.14952e-05 5.55977e-05
35 340 6767 8.35929e-05 4.0299e-05 5.29019e-05
36 350 6766 8.22345e-05 4.03315e-05 4.95301e-05
37 360 6765 8.03685e-05 4.20627e-05 4.52981e-05
38 370 6764 7.77386e-05 4.59895e-05 4.03338e-05
39 380 6763 7.44965e-05 5.14843e-05 3.52861e-05
40 390 6762 7.11062e-05 5.65099e-05 3.1113e-05
41 400 6761 6.75906e-05 5.91734e-05 2.83521e-05
42 410 6760 6.36585e-05 5.91175e-05 2.70201e-05
43 420 6759 5.95909e-05 5.72901e-05 2.6856e-05
44 430 6758 5.6174e-05 5.45865e-05 2.72061e-05
45 440 6757 5.35545e-05 5.15617e-05 2.75822e-05
46 450 6756 5.07839e-05 4.89009e-05 2.84598e-05
47 460 6755 4.66578e-05 4.71762e-05 3.01972e-05
48 470 6754 4.09929e-05 4.6011e-05 3.17782e-05
49 480 6753 3.51693e-05 4.45379e-05 3.17949e-05
50 490 6752 3.05398e-05 4.2908e-05 2.97649e-05
51 500 6751 2.69669e-05 4.20028e-05 2.58781e-05
52 510 6750 2.37572e-05 4.16218e-05 2.07523e-05
53 520 6749 2.05902e-05 4.05246e-05 1.62572e-05
54 530 6748 1.65085e-05 3.88049e-05 1.48287e-05
55 540 6747 9.85765e-06 3.84789e-05 1.68062e-05
56 550 6746 6.96811e-07 4.05901e-05 1.95329e-05
57 560 6745 -8.7057e-06 4.31939e-05 2.05467e-05
58 570 6744 -1.57437e-05 4.32671e-05 2.04617e-05
59 580 6743 -1.89896e-05 4.03589e-05 2.1078e-05
60 590 6742 -1.93818e-05 3.76077e-05 2.2567e-05
61 600 6741 -1.97949e-05 3.80237e-05 2.38382e-05
62 610 6740 -2.24555e-05 4.11338e-05 2.46457e-05
63 620 6739 -2.71259e-05 4.39796e-05 2.6267e-05
64 630 6738 -3.19261e-05 4.45768e-05 3.00069e-05
65 640 6737 -3.51782e-05 4.38088e-05 3.54799e-05
66 650 6736 -3.6306e-05 4.3442e-05 4.08305e-05
67 660 6735 -3.59752e-05 4.40147e-05 4.4739e-05
68 670 6734 -3.5474e-05 4.53874e-05 4.71772e-05
69 680 6733 -3.54673e-05 4.7504e-05 4.81314e-05
70 690 6732 -3.55903e-05 5.00536e-05 4.68639e-05
71 700 6731 -3.54665e-05 5.24958e-05 4.28878e-05
72 710 6730 -3.51364e-05 5.40314e-05 3.71281e-05
73 720 6729 -3.47026e-05 5.35782e-05 3.15294e-05
74 730 6728 -3.43405e-05 5.09906e-05 2.74091e-05
75 740 6727 -3.4315e-05 4.77969e-05 2.44348e-05
76 750 6726 -3.49927e-05 4.58115e-05 2.13945e-05
77 760 6725 -3.63688e-05 4.54288e-05 1.7489e-05
78 770 6724 -3.78877e-05 4.59134e-05 1.28117e-05
79 780 6723 -3.92424e-05 4.66784e-05 7.73752e-06
80 790 6722 -4.07928e-05 4.72783e-05 2.58635e-06
81 800 6721 -4.26929e-05 4.68548e-05 -2.57744e-06
82 810 6720 -4.39953e-05 4.4721e-05 -7.54493e-06
83 820 6719 -4.33879e-05 4.14607e-05 -1.16669e-05
84 830 6718 -4.06244e-05 3.85111e-05 -1.4618e-05
85 840 6717 -3.67296e-05 3.65231e-05 -1.60215e-05
86 850 6716 -3.31562e-05 3.50535e-05 -1.50746e-05
87 860 6715 -3.10689e-05 3.37923e-05 -1.22202e-05
88 870 6714 -3.04762e-05 3.34155e-05 -9.58223e-06
89 880 6713 -3.03342e-05 3.43496e-05 -8.62177e-06
90 890 6712 -2.94552e-05 3.50622e-05 -8.83741e-06
91 900 6711 -2.68792e-05 3.40881e-05 -9.18186e-06
92 910 6710 -2.2631e-05 3.29145e-05 -9.28594e-06
93 920 6709 -1.76515e-05 3.43244e-05 -8.76516e-06
94 930 6708 -1.22862e-05 3.85636e-05 -7.70242e-06
95 940 6707 -6.18647e-06 4.34945e-05 -7.59219e-06
